Nom_Fr,Nom_Ar,apports,id_barrage,lachers,stock,cumul_mensuel_apports,cumul_annuel_apports,cumul_mensuel_lachers,cumul_annuel_lachers,moy_mois,cumul_annee_prec,moy_periode,stock_annee_prec,Cap_tot_act,Cote,Cap_tot_init,fonctionnel,Annee_prod,Latitude,Longitude,Bassin_versant,Date
gamgoum,القمقوم,0.0,13,0.0,17.8512,0.0444341,6.16529,0.0,4.4044,0.154951,3.91182,7.85617,17.751,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2021-04-16 00:00:00
harka,الحركة,0.12834,35,0.0,30.2712,0.257822,1.18813,0.0,0.148057,1.42,,22.6173,,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2021-04-16 00:00:00
siliana,سليانـــــــة,0.00476176,14,0.0,8.31788,0.135931,10.6836,1.03413,5.50322,3.07689,7.07642,30.8163,18.3233,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2021-04-16 00:00:00
lakhmess,لخمـــــــاس,0.00250748,15,0.002418,2.59079,0.0647551,1.43969,0.238285,1.7556,1.48475,1.18274,10.22,4.49605,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2021-04-16 00:00:00
rmil,الرميـــــــل,0.00170259,16,0.001025,1.2742,0.0225329,1.46539,0.08968,0.196286,0.582374,0.6361,9.50562,1.1434,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2021-04-16 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.0026,32.59,0.140869,9.0995,0.0318,0.5846,2.54987,6.21037,23.2827,35.0856,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2021-04-16 00:00:00
rmel,الرمــــــل,0.0,18,0.0055,4.4344,0.0712099,5.91571,0.088,1.35312,1.02624,4.62165,15.0848,10.0493,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2021-04-16 00:00:00
nebhana,نبهانــــــة,0.02771,19,0.04143,5.94604,0.116488,5.66398,0.633268,4.2139,1.84899,3.83055,19.3596,12.8692,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2021-04-16 00:00:00
sidisaad,سيدي سعـــد,0.0686703,20,0.053919,48.8665,0.0768432,22.1633,1.12547,9.65143,2.67582,9.29934,36.3637,55.4018,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2021-04-16 00:00:00
elhaouareb,هـــــــوارب,0.00044697,21,0.0,0.300336,0.142592,7.70376,0.0972,0.932514,0.880421,3.45188,13.0046,0.425625,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2021-04-16 00:00:00
sficifa,سفيسيفة,0.00034875,22,0.0,1.55724,0.00558,0.219075,0.0,0.0,7.433,0.0786447,70.0053,1.57104,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2021-04-16 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,2.42152,0.0,0.00152,0.0,0.0,0.0245687,0.457613,1.46749,4.44,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2021-04-16 00:00:00
elbrek,البــــــــرك,0.00051135,24,0.0,0.09,0.0081816,0.50836,0.0,0.1,0.00478571,0.138231,2.02455,1.4,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2021-04-16 00:00:00
bezirk,بزيـــــــغ,0.0,25,0.0,2.07,0.0294051,0.679539,0.0,0.609,0.385796,2.10429,4.51551,4.0328,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2021-04-16 00:00:00
chiba,شيبـــــــة,0.0,26,0.00628,0.95092,0.00464012,0.310406,0.098528,0.878604,0.40619,1.89113,6.18433,0.82596,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2021-04-16 00:00:00
masri,مصــــــري,0.00119661,27,0.0,5.10615,0.0167725,0.622991,0.006,4.17245,0.400928,0.724507,4.0976,5.11403,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2021-04-16 00:00:00
lebna,لبنــــــــة,0.0,28,0.008,11.4762,0.115015,3.65466,0.2044,1.26556,0.762047,21.0981,17.3705,22.0759,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2021-04-16 00:00:00
hma,الحمـــــى,0.000514212,29,0.0,1.90219,0.004492,1.82491,0.0,0.017334,0.060987,0.424602,4.35059,1.81871,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2021-04-16 00:00:00
abid,العبيـــــــد,0.00272851,30,0.00228,3.84311,0.0169706,0.858525,0.11126,1.03508,0.221428,3.76547,5.10978,7.79597,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2021-04-16 00:00:00
mellegue,مـــــلاق,0.0340285,1,0.1,9.91485,0.402065,30.5753,1.5,29.2432,15.1831,39.3044,127.475,22.689,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2021-04-15 00:00:00
sarrat,سراط,0.00159463,36,0.0,6.28184,0.00880313,0.00880313,0.0,0.0,1.382,,12.796,,21.0,546.0,21.0,1.0,2016,49.9167,26.5833,1850.0,2021-04-15 00:00:00
benmetir,بنيمطيــر,0.0231843,2,0.0715,22.8597,0.230259,15.7886,1.0622,16.194,4.65287,13.061,39.3108,39.8041,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2021-04-15 00:00:00
kasseb,كســاب,0.0599595,3,0.0864,39.4666,0.678211,23.207,1.20654,19.8727,3.88401,13.696,40.1513,51.9653,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2021-04-15 00:00:00
barbara,بربرة,0.167377,4,0.120317,63.6777,0.700406,43.4644,1.54766,23.9315,8.57463,26.3716,77.2658,64.8846,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2021-04-15 00:00:00
sidisalem,سيدي ســــالم,0.108186,5,0.73823,290.999,3.33113,140.085,12.9192,137.593,45.272,163.41,342.02,460.737,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2021-04-15 00:00:00
bouheurtma,بو هرتمـــــه,0.0171367,6,0.0807,33.1235,0.923746,28.1484,3.31955,31.9029,8.32129,32.4122,73.4424,55.2648,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2021-04-15 00:00:00
joumine,جوميــــــن,0.0914745,7,0.09033,48.9185,1.15179,37.1161,1.49372,16.4033,6.67555,29.3184,70.1311,52.8399,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2021-04-15 00:00:00
ghezala,غزالـــــــة,0.0115133,8,0.0013,7.00718,0.353349,3.19457,0.1374,1.0295,0.955746,3.08071,8.72832,8.21593,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2021-04-15 00:00:00
melah,المالح,0.00035072,33,0.047,11.64,0.0304173,7.18879,0.72823,6.89034,1.57,8.9045,23.885,27.6,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2021-04-15 00:00:00
tine,الطين,0.00315951,34,0.0,7.9826,0.113126,5.18514,0.21748,5.9207,1.39,,16.049,,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2021-04-15 00:00:00
sejnane,سجنــــــان,0.109398,9,0.475082,96.1686,0.814668,83.3144,5.68684,126.141,6.74178,55.7404,113.941,96.4834,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2021-04-15 00:00:00
zarga,الزرقة,0.00348129,10,0.0,18.948,0.0320293,7.41886,0.1924,3.87331,2.08,19.6199,20.32,23.32,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2021-04-15 00:00:00
kebir,الكبير,0.0381537,31,0.0,6.0532,0.172605,16.5883,0.78864,14.9383,0.804585,12.714,35.7578,6.4256,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2021-04-15 00:00:00
moula,المولى,0.0306659,32,0.0,26.1933,0.155937,14.2778,0.0,12.0737,0.59641,8.97412,29.9491,26.222,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2021-04-15 00:00:00
selbarrak,سيدي البــــراق,0.128486,11,0.3506,281.081,2.22481,159.255,4.83409,65.2014,21.6344,111.046,279.545,278.063,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2021-04-15 00:00:00
ziatine,الزياتين,0.0,12,0.0399474,26.2776,0.171846,6.16529,0.647487,4.07369,2.35,13.5169,27.025,29.4945,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2021-04-15 00:00:00
gamgoum,القمقوم,0.00213426,13,0.0,17.8512,0.0444341,6.16529,0.0,4.4044,0.154951,3.91182,7.85101,17.7653,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2021-04-15 00:00:00
harka,الحركة,0.00669573,35,0.0,30.1429,0.129482,1.05979,0.0,0.148057,1.42,,22.57,,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2021-04-15 00:00:00
siliana,سليانـــــــة,0.0394785,14,0.0,8.31788,0.131169,10.6789,1.03413,5.50322,3.07689,7.05895,30.7137,18.4427,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2021-04-15 00:00:00
lakhmess,لخمـــــــاس,0.00293627,15,0.001773,2.59079,0.0622476,1.43719,0.235867,1.75318,1.48475,1.18274,10.1705,4.52845,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2021-04-15 00:00:00
rmil,الرميـــــــل,0.000297592,16,0.003441,1.2742,0.0208304,1.46369,0.088655,0.195261,0.582374,0.633388,9.4862,1.1587,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2021-04-15 00:00:00
birmcherga,بئر المشارقـــة,0.0144761,17,0.0026,32.6508,0.140869,9.0995,0.0292,0.582,2.54987,6.19354,23.1977,35.0856,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2021-04-15 00:00:00
rmel,الرمــــــل,0.0149023,18,0.0055,4.4603,0.0712099,5.91571,0.0825,1.34763,1.02624,4.62165,15.0505,10.0882,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2021-04-15 00:00:00
nebhana,نبهانــــــة,0.0243974,19,0.04942,5.95976,0.0887785,5.63627,0.591838,4.17247,1.84899,3.82517,19.298,12.9126,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2021-04-15 00:00:00
sidisaad,سيدي سعـــد,0.000940814,20,0.072329,48.8665,0.00817285,22.0946,1.07155,9.59751,2.67582,9.29934,36.2745,55.5014,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2021-04-15 00:00:00
elhaouareb,هـــــــوارب,0.00645552,21,0.00432,0.300336,0.142145,7.70331,0.0972,0.932514,0.880421,3.45188,12.9752,0.467388,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2021-04-15 00:00:00
sficifa,سفيسيفة,0.00034875,22,0.0,1.55724,0.00523125,0.218726,0.0,0.0,7.433,0.0780105,69.7575,1.57104,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2021-04-15 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,2.42152,0.0,0.00152,0.0,0.0,0.0245687,0.457613,1.46667,4.44,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2021-04-15 00:00:00
elbrek,البــــــــرك,0.00051135,24,0.0,0.09,0.00767025,0.507849,0.0,0.1,0.00478571,0.138231,2.02439,1.4,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2021-04-15 00:00:00
bezirk,بزيـــــــغ,0.0,25,0.0,2.0352,0.0294051,0.679539,0.0,0.609,0.385796,2.10269,4.50265,4.0328,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2021-04-15 00:00:00
chiba,شيبـــــــة,0.000454398,26,0.00512,0.94524,0.00464012,0.310406,0.092248,0.872324,0.40619,1.89113,6.17079,0.86004,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2021-04-15 00:00:00
masri,مصــــــري,0.00114276,27,0.0,5.10615,0.0155759,0.621794,0.006,4.17245,0.400928,0.724198,4.08423,5.0904,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2021-04-15 00:00:00
lebna,لبنــــــــة,0.0145207,28,0.005,11.5255,0.115015,3.65466,0.1964,1.25756,0.762047,21.0703,17.3451,22.0759,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2021-04-15 00:00:00
hma,الحمـــــى,0.000707042,29,0.0,1.90219,0.00397779,1.8244,0.0,0.017334,0.060987,0.423385,4.34856,1.81871,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2021-04-15 00:00:00
abid,العبيـــــــد,0.0,30,0.004324,3.84311,0.0142421,0.855797,0.10898,1.0328,0.221428,3.76512,5.10239,7.80737,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2021-04-15 00:00:00
mellegue,مـــــلاق,0.0574948,1,0.1,9.98369,0.368037,30.5412,1.4,29.1432,15.1831,39.1717,126.969,22.6488,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2021-04-14 00:00:00
sarrat,سراط,0.0,36,0.0,6.28184,0.0072085,0.0072085,0.0,0.0,1.382,,12.7499,,21.0,546.0,21.0,1.0,2016,49.9167,26.5833,1850.0,2021-04-14 00:00:00
benmetir,بنيمطيــر,0.0241859,2,0.0725,22.9092,0.207075,15.7654,0.9907,16.1225,4.65287,13.061,39.1557,39.8857,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2021-04-14 00:00:00
kasseb,كســاب,0.0304872,3,0.0864,39.4956,0.618251,23.147,1.12014,19.7863,3.88401,13.67,40.0219,52.0333,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2021-04-14 00:00:00
barbara,بربرة,0.128317,4,0.120205,63.6364,0.533029,43.297,1.42735,23.8112,8.57463,26.3144,76.98,64.8846,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2021-04-14 00:00:00
sidisalem,سيدي ســــالم,0.422354,5,0.73823,291.622,3.22295,139.977,12.181,136.854,45.272,163.075,340.511,461.136,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2021-04-14 00:00:00
bouheurtma,بو هرتمـــــه,0.0972797,6,0.242,33.0825,0.906609,28.1313,3.23885,31.8222,8.32129,32.329,73.165,55.4285,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2021-04-14 00:00:00
joumine,جوميــــــن,0.0725833,7,0.103708,48.9185,1.06031,37.0246,1.40339,16.313,6.67555,29.2194,69.9086,52.9215,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2021-04-14 00:00:00
ghezala,غزالـــــــة,0.0218496,8,0.0115,6.99789,0.341835,3.18306,0.1361,1.0282,0.955746,3.0698,8.69646,8.21593,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2021-04-14 00:00:00
melah,المالح,0.0,33,0.04715,11.688,0.0300666,7.18844,0.68123,6.84334,1.57,8.9045,23.8327,27.72,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2021-04-14 00:00:00
tine,الطين,0.00199548,34,0.0,7.9826,0.109966,5.18198,0.21748,5.9207,1.39,,16.0027,,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2021-04-14 00:00:00
sejnane,سجنــــــان,0.0,9,0.465302,96.1686,0.705269,83.205,5.21176,125.665,6.74178,55.6746,113.716,96.5463,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2021-04-14 00:00:00
zarga,الزرقة,0.0164813,10,0.0,18.948,0.028548,7.41538,0.1924,3.87331,2.08,19.6199,20.2507,23.338,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2021-04-14 00:00:00
kebir,الكبير,0.0159921,31,0.78864,6.0152,0.134452,16.5502,0.78864,14.9383,0.804585,12.7045,35.7309,6.418,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2021-04-14 00:00:00
moula,المولى,0.0169361,32,0.0,26.1646,0.125271,14.2471,0.0,12.0737,0.59641,8.9693,29.9292,26.222,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2021-04-14 00:00:00
selbarrak,سيدي البــــراق,0.452643,11,0.35009,281.383,2.09632,159.127,4.48349,64.8508,21.6344,111.046,278.824,278.667,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2021-04-14 00:00:00
ziatine,الزياتين,0.0167941,12,0.0372144,26.3264,0.171846,6.16316,0.60754,4.03374,2.35,13.5136,26.9467,29.5535,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2021-04-14 00:00:00
gamgoum,القمقوم,0.00320139,13,0.0,17.8512,0.0422998,6.16316,0.0,4.4044,0.154951,3.90756,7.84584,17.7653,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2021-04-14 00:00:00
harka,الحركة,0.0100436,35,0.0,30.1429,0.122786,1.05309,0.0,0.148057,1.42,,22.5227,,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2021-04-14 00:00:00
siliana,سليانـــــــة,0.00784801,14,0.0,8.28531,0.0916903,10.6394,1.03413,5.50322,3.07689,7.00861,30.6112,18.5223,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2021-04-14 00:00:00
lakhmess,لخمـــــــاس,0.0,15,0.002312,2.59079,0.0593113,1.43425,0.234094,1.75141,1.48475,1.18273,10.121,4.56084,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2021-04-14 00:00:00
rmil,الرميـــــــل,0.00109204,16,0.003955,1.2783,0.0205328,1.46339,0.085214,0.19182,0.582374,0.630573,9.46679,1.174,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2021-04-14 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.0026,32.6508,0.126393,9.08502,0.0266,0.5794,2.54987,6.17699,23.1127,35.0856,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2021-04-14 00:00:00
rmel,الرمــــــل,0.0,18,0.0055,4.4603,0.0563076,5.9008,0.077,1.34213,1.02624,4.62165,15.0163,10.292,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2021-04-14 00:00:00
nebhana,نبهانــــــة,0.0132119,19,0.05195,5.9872,0.0643811,5.61187,0.542418,4.12305,1.84899,3.81455,19.2363,12.956,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2021-04-14 00:00:00
sidisaad,سيدي سعـــد,0.00125684,20,0.070165,48.9563,0.00723204,22.0937,0.999221,9.52518,2.67582,9.29934,36.1853,55.601,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2021-04-14 00:00:00
elhaouareb,هـــــــوارب,0.00772182,21,0.00504,0.300336,0.13569,7.69686,0.09288,0.928194,0.880421,3.45188,12.9459,0.509151,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2021-04-14 00:00:00
sficifa,سفيسيفة,0.00034875,22,0.0,1.55724,0.0048825,0.218377,0.0,0.0,7.433,0.0773762,69.5097,1.57104,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2021-04-14 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,2.42152,0.0,0.00152,0.0,0.0,0.0245687,0.457613,1.46585,4.44,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2021-04-14 00:00:00
elbrek,البــــــــرك,0.00051135,24,0.0,0.09,0.0071589,0.507338,0.0,0.1,0.00478571,0.138231,2.02423,1.4,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2021-04-14 00:00:00
bezirk,بزيـــــــغ,0.0,25,0.0,2.012,0.0294051,0.679539,0.0,0.609,0.385796,2.10189,4.48979,4.0328,5.01,54.62,6.5,1.0,1959,36.7159,10.6262,86.0,2021-04-14 00:00:00
chiba,شيبـــــــة,0.00145192,26,0.0,0.95092,0.00418572,0.309952,0.087128,0.867204,0.40619,1.89057,6.15725,0.88276,5.045,77.88,7.8,1.0,1963,36.6923,10.7697,64.0,2021-04-14 00:00:00
masri,مصــــــري,0.00138208,27,0.0,5.10615,0.0144331,0.620651,0.006,4.17245,0.400928,0.723453,4.07087,5.05889,5.193,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2021-04-14 00:00:00
lebna,لبنــــــــة,0.0233416,28,0.011,11.5255,0.100494,3.64014,0.1914,1.25256,0.762047,21.0703,17.3197,22.1436,23.3053,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2021-04-14 00:00:00
hma,الحمـــــى,0.0,29,0.0,1.90219,0.00327075,1.82369,0.0,0.017334,0.060987,0.422231,4.34652,1.81871,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2021-04-14 00:00:00
abid,العبيـــــــد,0.00317007,30,0.008954,3.85022,0.0142421,0.855797,0.104656,1.02847,0.221428,3.76512,5.09501,7.81878,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2021-04-14 00:00:00
mellegue,مـــــلاق,0.0131396,1,0.1,10.0296,0.310542,30.4837,1.3,29.0432,15.1831,39.0394,126.463,22.6087,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2021-04-13 00:00:00
sarrat,سراط,0.0,36,0.0,6.29424,0.0072085,0.0072085,0.0,0.0,1.382,,12.7039,,21.0,546.0,21.0,1.0,2016,49.9167,26.5833,1850.0,2021-04-13 00:00:00
benmetir,بنيمطيــر,0.0,2,0.07,22.9588,0.182889,15.7412,0.9182,16.05,4.65287,13.037,39.0006,39.9327,60.393,436.5,61.63,1.0,1954,36.7471,8.74188,103.0,2021-04-13 00:00:00
kasseb,كســاب,0.00535359,3,0.0864,39.5537,0.587764,23.1166,1.03374,19.6999,3.88401,13.6437,39.8924,52.1013,76.9,292.04,81.875,1.0,1968,36.7614,9.0023,101.0,2021-04-13 00:00:00
barbara,بربرة,0.00475607,4,0.120466,63.6364,0.404711,43.1687,1.30714,23.691,8.57463,26.2959,76.6942,64.9278,64.7,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2021-04-13 00:00:00
sidisalem,سيدي ســــالم,0.0,5,0.74033,291.934,2.80059,139.554,11.4428,136.116,45.272,162.747,339.002,461.536,580.35,115.0,814.0,1.0,1981,36.5907,9.39706,7950.0,2021-04-13 00:00:00
bouheurtma,بو هرتمـــــه,0.00485871,6,0.26,33.1235,0.809329,28.034,2.99685,31.5802,8.32129,32.2824,72.8876,55.5376,112.037,221.0,117.5,1.0,1976,36.6719,8.78758,390.0,2021-04-13 00:00:00
joumine,جوميــــــن,0.0372806,7,0.100667,48.957,0.987728,36.952,1.29968,16.2093,6.67555,29.1559,69.6861,52.9623,118.773,90.0,129.9,1.0,1983,36.9909,9.61373,418.0,2021-04-13 00:00:00
ghezala,غزالـــــــة,0.00476319,8,0.0127,6.98859,0.319986,3.16121,0.1246,1.0167,0.955746,3.05772,8.6646,8.21593,10.004,82.5,11.7,1.0,1984,37.0594,9.54582,48.0,2021-04-13 00:00:00
melah,المالح,0.0,33,0.04632,11.7888,0.0300666,7.18844,0.63408,6.79619,1.57,8.89282,23.7803,27.768,41.0,136.0,41.0,1.0,2015,37.0359,9.41093,85.9,2021-04-13 00:00:00
tine,الطين,0.00798192,34,0.0,7.9826,0.107971,5.17999,0.21748,5.9207,1.39,,15.9563,,34.0,136.0,34.0,1.0,2017,36.8644,9.62805,276.0,2021-04-13 00:00:00
sejnane,سجنــــــان,0.0,9,0.387792,96.2945,0.705269,83.205,4.74646,125.2,6.74178,55.635,113.491,96.6092,134.014,86.5,137.5,1.0,1994,37.181,9.47513,367.0,2021-04-13 00:00:00
zarga,الزرقة,0.00579934,10,0.0,18.935,0.0120667,7.3989,0.1924,3.87331,2.08,19.6199,20.1813,23.374,24.0,93.0,24.0,1.0,2012,36.8824,8.69921,60.0,2021-04-13 00:00:00
kebir,الكبير,0.00303202,31,0.0,6.7904,0.11846,16.5342,0.0,14.1496,0.804585,12.6953,35.7041,6.4104,64.4,85.0,64.4,1.0,2014,36.8751,8.71699,85.2,2021-04-13 00:00:00
moula,المولى,0.00598535,32,0.0,26.1502,0.108335,14.2302,0.0,12.0737,0.59641,8.9693,29.9093,26.2364,26.3,110.0,26.3,1.0,2013,36.9347,8.84504,58.0,2021-04-13 00:00:00
selbarrak,سيدي البــــراق,0.128119,11,0.35245,281.383,1.64368,158.674,4.1334,64.5007,21.6344,110.927,278.103,278.969,286.514,27.0,286.514,1.0,1999,37.0261,8.93618,865.0,2021-04-13 00:00:00
ziatine,الزياتين,0.0,12,0.0404984,26.3508,0.155052,6.15996,0.570325,3.99653,2.35,13.5041,26.8683,29.6125,33.0,37.0,33.0,1.0,2012,37.1856,9.20109,95.0,2021-04-13 00:00:00
gamgoum,القمقوم,0.00640278,13,0.0,17.8512,0.0390984,6.15996,0.0,4.4044,0.154951,3.88899,7.84067,17.751,18.3,48.0,18.3,1.0,2012,37.1991,9.26906,35.5,2021-04-13 00:00:00
harka,الحركة,0.0,35,0.0,30.1429,0.112743,1.04305,0.0,0.148057,1.42,,22.4753,,30.3,38.4,30.3,1.0,2016,37.0605,9.23982,77.0,2021-04-13 00:00:00
siliana,سليانـــــــة,0.00879928,14,0.0,8.28531,0.0838423,10.6316,1.03413,5.50322,3.07689,6.97844,30.5086,18.6019,33.4411,388.5,70.0,1.0,1987,36.1571,9.35208,1040.0,2021-04-13 00:00:00
lakhmess,لخمـــــــاس,0.00397398,15,0.002361,2.59665,0.0593113,1.43425,0.231782,1.74909,1.48475,1.18273,10.0715,4.59324,7.22,517.06,8.22,1.0,1966,35.9952,9.47242,127.0,2021-04-13 00:00:00
rmil,الرميـــــــل,0.00181909,16,0.008461,1.2824,0.0194407,1.4623,0.081259,0.187865,0.582374,0.628304,9.44738,1.1842,2.0,285.0,4.0,1.0,2002,36.302,9.50269,232.0,2021-04-13 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.002,32.7117,0.126393,9.08502,0.024,0.5768,2.54987,6.16128,23.0277,35.0856,41.599,122.5,52.9,1.0,1971,36.5112,10.0114,1263.0,2021-04-13 00:00:00
rmel,الرمــــــل,0.0,18,0.0055,4.4862,0.0563076,5.9008,0.0715,1.33662,1.02624,4.47613,14.9821,10.1661,23.83,43.0,22.0,1.0,1998,36.3318,10.3597,675.0,2021-04-13 00:00:00
nebhana,نبهانــــــة,0.0,19,0.004768,6.02836,0.0511692,5.59866,0.490468,4.0711,1.84899,3.81455,19.1747,13.0211,58.76,230.0,86.5,1.0,1965,36.06,9.87235,855.0,2021-04-13 00:00:00
sidisaad,سيدي سعـــد,0.0,20,0.065,49.0462,0.0059752,22.0924,0.929056,9.45502,2.67582,9.23894,36.0961,55.601,133.317,270.0,209.0,1.0,1981,35.3901,9.69476,8950.0,2021-04-13 00:00:00
elhaouareb,هـــــــوارب,0.00780879,21,0.00468,0.300336,0.127968,7.68914,0.08784,0.923154,0.880421,3.45188,12.9165,0.530032,77.47,217.0,0.0,1.0,1989,35.5727,9.74681,1120.0,2021-04-13 00:00:00
sficifa,سفيسيفة,0.00034875,22,0.0,1.55724,0.00453375,0.218028,0.0,0.0,7.433,0.076742,69.262,1.57104,7.71,677.8,4.24,1.0,2005,35.3413,9.07053,173.65,2021-04-13 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,2.42152,0.0,0.00152,0.0,0.0,0.0245687,0.457613,1.46503,4.44,88.0,541.0,88.0,1.0,1997,34.7468,8.74761,1900.0,2021-04-13 00:00:00
elbrek,البــــــــرك,0.00051135,24,0.0,0.09,0.00664755,0.506826,0.0,0.1,0.00478571,0.138231,2.02407,1.4,16.0,849.0,16.0,1.0,2002,35.4705,8.96766,293.0,2021-04-13 00:00:00
