Date,station,Pluvio_du_jour,Cumul_du_mois,Cumul_moy_du_mois,Cumul_periode,Cumul_moy_periode,Cumul_mois_precedent,Cumul_periode_precedente
2021-05-04,الشابة,0.0,0.0,9.628260859328767,516.5,288.20357506875547,0.0,301.0
2021-05-04,السواسي,0.0,0.0,12.52448981863504,380.0,222.97154948439547,0.0,246.6
2021-05-04,الـــجم ,0.0,0.0,14.002083330415193,373.5,265.19005353915514,0.0,292.0
2021-05-04,صفاقس,0.0,0.0,11.46599997341633,188.6,212.20676906397722,0.0,314.5
2021-05-04,عقارب,0.0,0.0,9.346000065803524,233.0,185.85777564488717,0.0,218.0
2021-05-04,بير علي بن خليفة,0.0,0.0,10.618367353264167,161.0,180.2940880794296,0.0,168.0
2021-05-04,الغريبة,0.0,0.0,8.200000015510756,73.0,165.19931214350893,0.0,164.5
2021-05-04,قرقنة,0.0,0.0,11.543478260869563,51.0,217.0054408665842,0.0,284.5
2021-05-04,منزل شاكر,0.0,0.0,8.617021276595743,213.0,196.3783754706024,0.0,268.5
2021-05-04,الحنشة,0.0,0.0,11.552000014781953,284.0,197.50405025156738,0.0,276.0
2021-05-04,قفصة ,0.0,0.0,13.69400008380413,56.5,147.52630766364248,0.0,84.3
2021-05-04,القطار,0.0,0.0,8.386391833873716,0.0,125.82904859400834,0.0,54.0
2021-05-04,السند,0.0,0.0,12.03061220597248,94.5,180.8490547012606,0.0,98.0
2021-05-04,المنلوي,0.0,0.0,8.752173908378767,8.0,102.10752289233865,0.0,98.0
2021-05-04,الرديف ,0.0,0.0,11.120408189083848,33.0,116.1541452193978,0.0,158.5
2021-05-04,سيدي يعيش,0.0,0.0,12.512364305083485,133.5,135.8314633374618,0.0,104.0
2021-05-04,أم العرائس,0.0,0.0,18.378723397533946,37.0,185.3420916239389,0.0,121.5
2021-05-04,توزر ,0.0,0.0,7.067346970189591,25.0,85.07503601072347,0.0,79.5
2021-05-04,تمغزة,0.0,5.0,11.496774187011102,47.5,101.4537207991469,0.0,114.0
2021-05-04,دقاش,0.0,0.0,6.702325579731964,31.0,88.01740699621186,0.0,86.5
2021-05-04,نفطة ,0.0,1.0,6.571739133933315,18.0,85.89768732979441,0.0,60.5
2021-05-04,قبلي ,0.0,0.0,5.991304357900567,46.9,93.03582752794239,0.0,59.00000000000001
2021-05-04,الفوار,0.0,0.0,4.141666647460725,19.1,69.10619106479827,0.0,52.7
2021-05-04,دوز ,0.0,0.0,5.197500024735928,10.899999999999999,82.44051654755593,0.0,59.5
2021-05-04,قابس ,0.0,0.0,8.81400001823902,122.0,202.97917071170548,0.0,154.0
2021-05-04,الحامة,0.0,0.0,7.824999986961485,53.5,137.66993585708911,0.0,116.0
2021-05-04,المطوية ,0.0,0.0,9.61282050800629,94.0,172.23979733092617,0.0,170.0
2021-05-04,مطماطة,0.0,0.0,8.122448982024679,110.0,189.71438626472673,0.0,161.5
2021-05-04,مدنين ,0.0,0.0,6.204081640407746,130.7,157.36355130662722,0.0,263.6
2021-05-04,بني خداش,0.0,0.0,10.6512195358916,123.9,215.20731695577854,0.0,245.7
2021-05-04,بن قردان ,0.0,0.0,6.114583334109435,224.2,180.05903577691484,0.0,177.4
2021-05-04,جرجيس,0.0,0.0,5.683673523822609,139.3,231.1051600900552,0.0,197.39999999999998
2021-05-04,جربة حومة السوق,0.0,0.0,4.8120000120997455,228.2,215.89503626863677,0.0,268.70000000000005
2021-05-04,تطاوين ,0.0,0.0,6.105138100328898,64.9,117.34176646258977,0.0,163.9
2021-05-04,غمراسن,0.0,0.0,5.112195111629439,60.4,123.71515956222008,0.0,152.1
2021-05-04,رمادة ,0.0,0.0,6.041463381633526,12.6,75.7018058344042,0.0,48.2
2021-05-03,جندوبة,0.0,10.6,31.829999933689834,354.8,395.9670772489789,0.0,404.4
2021-05-03,بوسالم,0.0,7.4,27.426666612923142,327.4,380.1187882852978,0.0,361.1
2021-05-03,غار الدماء,0.0,6.0,36.8195652467725,339.1,385.52413096444866,0.0,405.20000000000005
2021-05-03,عين دراهم,0.0,8.0,75.27000001385805,1199.0,1460.0756924356056,0.0,1162.0
2021-05-03,طبرقة,0.0,28.0,37.6739999999106,901.1999999999999,890.973385456342,0.0,828.1999999999999
2021-05-03,سد بوهرتمة,0.0,5.8,30.776087055873614,380.5,656.4805244960548,0.0,459.19999999999993
2021-05-03,بــاجة,2.0,8.6,29.260416657353446,464.0,527.8806564577801,0.0,470.1
2021-05-03,مجاز الباب,0.0,8.0,22.445652123216703,334.5,364.0588667473373,0.0,269.0
2021-05-03,نفزة ,0.0,11.0,37.071428611874566,734.5,878.099294385253,0.0,687.5
2021-05-03,سد سيدي سالم,0.0,10.5,24.217021261916518,226.5,373.8089094256769,0.0,270.9
2021-05-03,تبرسق ,0.0,8.0,35.00612256554316,554.0,498.91617218670615,0.0,382.0
2021-05-03,تيبار ,2.0,13.0,36.84285726565489,475.0,485.08176161968015,0.0,383.0
2021-05-03,الكاف ,4.0,19.8,42.02999999314548,465.09999999999997,367.2525640549425,0.0,374.6
2021-05-03,سد ملاق,1.8,13.5,28.187999961674215,363.7,249.26395556448333,0.0,343.8
2021-05-03,ساقية سيدي يوسف,1.1,9.4,45.53333340353436,425.8999999999999,425.3987880395218,0.0,489.09999999999997
2021-05-03,قلعة سنان,0.0,10.0,38.56646468202875,195.5,295.1004040121577,0.0,235.5
2021-05-03,القصور,2.0,18.0,35.68400001481175,301.3,320.30800006777054,0.0,346.5
2021-05-03,السرس,2.5,19.0,35.74090911854397,302.20000000000005,339.88350959196214,0.0,303.5
2021-05-03,تاجروين,3.0,14.0,35.020930256954465,252.0,318.5880028804063,0.0,332.0
2021-05-03,سليانة,8.0,18.0,34.52400005668402,317.5,341.04642857651646,0.0,345.8
2021-05-03,بوعرادة,8.0,10.0,31.86382982705502,322.0,368.8551589200308,0.0,299.0
2021-05-03,الكريب,0.0,12.0,32.26530614464866,363.0,450.403103709424,0.0,393.0
2021-05-03,الروحية ,2.0,12.0,33.12619050911494,179.5,218.35856110759875,0.0,248.0
2021-05-03,سعدية برقو,5.0,15.0,36.309999910146,389.0,526.8491522239445,0.0,403.0
2021-05-03,سد الأخماس,0.0,13.0,34.35319144183651,237.3,368.06591166301916,0.0,158.0
2021-05-03,مكثر,5.0,15.0,40.78799996837974,311.0,418.0130768192848,0.0,357.0
2021-05-03,تونس قرطاج,7.0,12.0,23.2759999383986,443.09999999999997,426.75589239448317,0.0,476.69999999999993
2021-05-03,تونس المنوبية,2.5,10.1,24.215999966114758,489.0,420.81341599411184,0.0,415.5
2021-05-03,أريانة,7.0,12.0,22.860000008493664,512.0,430.8216923705431,0.0,616.0
2021-05-03,سيدي ثابت,5.0,5.0,21.389999984055756,465.0,431.70928028944957,0.0,463.5
2021-05-03,قلعة الأندلس,4.0,6.0,21.46122444801184,471.0,450.1931584921438,0.0,364.0
2021-05-03,منوبة,2.0,9.5,18.714893627198453,432.0,384.7188197298582,0.0,447.5
2021-05-03,برج العامري,8.0,11.0,23.311999930888412,356.0,375.14325875229684,0.0,314.5
2021-05-03,البطان,5.0,7.0,17.78096428477035,374.0,350.951167755616,0.0,358.5
2021-05-03,بن عروس ,5.5,13.0,23.31399996414781,473.8,413.77494730885894,0.0,376.59999999999997
2021-05-03,برج السدرية,5.0,9.0,20.816754683489908,444.5,445.3031023490951,0.0,330.0
2021-05-03,الخليدية,6.0,12.0,20.733668089054728,459.0,404.4632663004609,0.0,478.0
2021-05-03,نابل,5.5,9.0,20.200000002828176,316.7,367.3920682623758,0.0,388.8
2021-05-03,قليبية ,5.0,5.5,19.02800009429454,449.5,495.61704236468927,0.0,586.1
2021-05-03,قربة ,6.5,7.5,19.134000065624708,308.0,391.5807598294488,0.0,412.0
2021-05-03,منزل بوزلفة,16.0,16.0,21.28599997580051,422.5,468.975275646132,0.0,566.5
2021-05-03,قرمبالية,9.0,13.0,21.548979611269058,386.5,448.0831021502004,0.0,446.5
2021-05-03,الهوارية ,6.0,6.5,23.81162779293088,442.5,528.1486710815187,0.0,726.6
2021-05-03,الحمامات ,7.0,10.5,22.256000030189746,263.5,406.29723073567374,0.0,388.0
2021-05-03,زغوان,5.0,12.0,27.143999948352576,446.0,422.464006445627,0.0,316.5
2021-05-03,الفحص ,8.0,11.0,27.028571423219173,414.0,352.13539414228893,0.0,416.5
2021-05-03,سد بئر مشارقة ,5.0,8.5,28.175509988805477,375.3,365.97750973678365,0.0,379.6
2021-05-03,صواف,8.0,10.0,20.352891190522374,277.5,340.2560973912886,0.0,251.5
2021-05-03,الجبيبنة 3 النظور,7.0,15.0,23.33061234561765,276.0,322.3926341347392,0.0,347.0
2021-05-03,بنزرت سيدي أحمد ,0.0,3.2,26.988000065982348,453.8,594.5742005304189,0.0,443.9
2021-05-03,تينجة,0.0,1.2,24.207999985963102,453.90999999999997,549.6695315410943,0.0,484.1
2021-05-03,راس الجبل,0.0,0.0,22.80000001755026,431.5,547.7228430085466,0.0,494.0
2021-05-03,العالية,0.0,1.0,20.95446434675329,536.5,449.208320166178,0.0,420.8
2021-05-03,ماطر,0.0,1.0,21.6836734409539,683.5,495.64686052366574,0.0,538.0
2021-05-03, جومين,0.0,8.0,27.61632653979623,626.5,676.1706636343276,0.0,626.0
2021-05-03,سجنان,0.0,7.0,29.563999965190884,646.0,773.8043233230391,0.0,689.0
2021-05-03,القيروان ,2.0,6.0,21.27400006517768,326.5,259.83666700770476,0.0,210.8
2021-05-03,حفوز,3.0,18.0,28.490243919375466,295.0,259.78817091736863,0.0,254.5
2021-05-03,سد نبهانة,4.0,13.4,21.49756097103037,201.50000000000003,249.47804876471437,0.0,271.9
2021-05-03,الوسلاتية,0.0,12.0,32.37291678056742,252.5,327.5208038507375,0.0,302.0
2021-05-03,السبيخة,4.0,14.0,19.724000024199484,280.0,282.4379999999701,0.0,312.0
2021-05-03,سيدي عمر بوحجلة,0.0,0.0,19.52599995732307,222.0,236.22992169408312,0.0,154.5
2021-05-03,سد سيدي سعد,0.0,2.8,18.228000040650368,173.00000000000003,204.9639999610187,0.0,161.8
2021-05-03,القصرين,1.5,18.7,28.77000010102988,157.49999999999997,213.54953847149235,0.0,201.20000000000002
2021-05-03,فريانة ,0.0,10.0,28.774999910034243,54.0,213.98749989860988,0.0,138.7
2021-05-03,فوسانة,3.0,16.5,25.03579711938898,123.3,178.81371496787884,0.0,169.0
2021-05-03,خنقة الزازية,0.0,0.0,24.335999885499472,27.200000000000003,190.04199990548753,0.0,61.099999999999994
2021-05-03,سبيبة ,12.0,20.0,29.134782581225686,154.0,237.1766666716063,0.0,211.5
2021-05-03,سبيطلة,0.0,5.0,24.8839999872446,111.2,198.4467694595914,0.0,155.5
2021-05-03,تالة ,0.0,10.0,40.62040808690446,207.5,338.77923380242163,0.0,286.5
2021-05-03,سيدي بوزيد,0.0,0.0,25.602083386232458,217.3,241.72044082492755,0.0,198.4
2021-05-03,سيدي علي بن عون,0.0,0.0,21.310638273650024,129.0,197.86627742715785,0.0,208.0
2021-05-03,بير الحفي,0.0,0.0,21.741999962925917,102.0,205.37105605251296,0.0,194.0
2021-05-03,المكناسي ,0.0,0.0,12.966000034958125,103.0,184.35081324724985,0.0,90.5
2021-05-03,الرقاب ,0.0,0.0,12.904355397078012,171.0,177.4391471806212,0.0,189.0
2021-05-03,جلمة ,0.0,0.0,19.18409090285951,159.0,183.777689663596,0.0,204.0
2021-05-03,المزونة,0.0,0.0,11.360416661327084,84.5,173.78333340062755,0.0,110.2
2021-05-03,سوسة,4.5,4.5,17.493877558683867,326.0,320.97401889280263,0.0,344.3
2021-05-03,النفيضة,11.0,11.0,20.32272717627612,359.0,329.45840009612806,0.0,295.5
2021-05-03,مساكن ,3.0,3.0,15.98999998182058,358.0,304.8309339803952,0.0,475.5
2021-05-03,سيدي بوعلي ,0.0,0.0,20.03606064838894,245.0,300.82111780299016,0.0,277.5
2021-05-03,الكندار,0.0,0.0,15.746808473100055,231.0,266.83971946801694,0.0,213.0
2021-05-03,المنستير,2.0,2.0,13.771690847195575,409.0,310.8712818066384,0.0,388.0
2021-05-03,المكنين ,2.0,2.0,13.852000041007996,731.0,342.7758967085541,0.0,388.0
2021-05-03,طبلبة,3.0,3.0,14.337999964952472,608.0,347.0898908533492,0.0,392.0
2021-05-03,جــمال,3.0,3.0,15.483673467015736,672.0,334.8038056743014,0.0,446.0
2021-05-03,المهدية,0.0,0.0,11.41666668963929,403.00000000000006,320.36754717159795,0.0,306.5
2021-05-03,الشابة,0.0,0.0,9.628260859328767,516.5,287.80140115571197,0.0,301.0
2021-05-03,السواسي,0.0,0.0,12.52448981863504,380.0,222.35318213842982,0.0,246.6
2021-05-03,الـــجم ,0.0,0.0,14.002083330415193,373.5,264.21088687745555,0.0,292.0
2021-05-03,صفاقس,0.0,0.0,11.46599997341633,188.6,211.28076907536172,0.0,314.5
2021-05-03,عقارب,0.0,0.0,9.346000065803524,233.0,185.23777564488717,0.0,218.0
2021-05-03,بير علي بن خليفة,0.0,0.0,10.618367353264167,161.0,179.71653705999458,0.0,168.0
2021-05-03,الغريبة,0.0,0.0,8.200000015510756,73.0,164.49476668896347,0.0,164.5
2021-05-03,قرقنة,0.0,0.0,11.543478260869563,51.0,217.0054408665842,0.0,284.5
2021-05-03,منزل شاكر,0.0,0.0,8.617021276595743,213.0,195.76135419400666,0.0,268.5
2021-05-03,الحنشة,0.0,0.0,11.552000014781953,284.0,196.9700502363086,0.0,276.0
2021-05-03,قفصة ,0.0,0.0,13.69400008380413,56.5,146.354307667785,0.0,84.3
2021-05-03,القطار,0.0,0.0,8.386391833873716,0.0,125.19363192734167,0.0,54.0
2021-05-03,السند,0.0,0.0,12.03061220597248,94.5,179.9266057255613,0.0,98.0
2021-05-03,المنلوي,0.0,0.0,8.752173908378767,8.0,101.09665332712126,0.0,98.0
2021-05-03,الرديف ,0.0,0.0,11.120408189083848,33.0,115.23169624172183,0.0,158.5
2021-05-03,سيدي يعيش,0.0,0.0,12.512364305083485,133.5,135.39881027617648,0.0,104.0
2021-05-03,أم العرائس,0.0,0.0,18.378723397533946,37.0,183.8208150281942,0.0,121.5
2021-05-03,توزر ,0.0,0.0,7.067346970189591,25.0,83.87095436590619,0.0,79.5
2021-05-03,تمغزة,0.0,5.0,11.496774187011102,47.5,100.727914347534,0.0,114.0
2021-05-03,دقاش,0.0,0.0,6.702325579731964,31.0,87.32903489431722,0.0,86.5
2021-05-03,نفطة ,0.0,1.0,6.571739133933315,18.0,85.75638298196831,0.0,60.5
2021-05-03,قبلي ,0.0,0.0,5.991304357900567,46.9,92.50539273419021,0.0,59.00000000000001
2021-05-03,الفوار,0.0,0.0,4.141666647460725,19.1,69.10619106479827,0.0,52.7
2021-05-03,دوز ,0.0,0.0,5.197500024735928,10.899999999999999,82.27801654755594,0.0,59.5
2021-05-03,قابس ,0.0,0.0,8.81400001823902,122.0,202.5551707198415,0.0,154.0
2021-05-03,الحامة,0.0,0.0,7.824999986961485,53.5,137.62743585589703,0.0,116.0
2021-05-03,المطوية ,0.0,0.0,9.61282050800629,94.0,171.86031015266164,0.0,170.0
2021-05-03,مطماطة,0.0,0.0,8.122448982024679,110.0,189.20214135898246,0.0,161.5
2021-05-03,مدنين ,0.0,0.0,6.204081640407746,130.7,156.9635513065968,0.0,263.6
2021-05-03,بني خداش,0.0,0.0,10.6512195358916,123.9,214.9048779312429,0.0,245.7
2021-05-03,بن قردان ,0.0,0.0,6.114583334109435,224.2,179.26736911024818,0.0,177.4
2021-05-03,جرجيس,0.0,0.0,5.683673523822609,139.3,230.6316906867299,0.0,197.39999999999998
2021-05-03,جربة حومة السوق,0.0,0.0,4.8120000120997455,228.2,215.84503626982885,0.0,268.70000000000005
2021-05-03,تطاوين ,0.0,0.0,6.105138100328898,64.9,117.06319503572134,0.0,163.9
2021-05-03,غمراسن,0.0,0.0,5.112195111629439,60.4,123.61272053666681,0.0,152.1
2021-05-03,رمادة ,0.0,0.0,6.041463381633526,12.6,74.90180587154806,0.0,48.2
2021-05-02,جندوبة,10.6,10.6,31.829999933689834,354.8,395.3370772425714,0.0,404.4
2021-05-02,بوسالم,7.4,7.4,27.426666612923142,327.4,378.76545494189793,0.0,361.1
2021-05-02,غار الدماء,6.0,6.0,36.8195652467725,339.1,384.7502179275787,0.0,405.20000000000005
2021-05-02,عين دراهم,8.0,8.0,75.27000001385805,1199.0,1456.5936924351288,0.0,1162.0
2021-05-02,طبرقة,26.0,28.0,37.6739999999106,901.1999999999999,888.9793854558354,0.0,828.1999999999999
2021-05-02,سد بوهرتمة,5.8,5.8,30.776087055873614,380.5,655.1457418959759,0.0,459.19999999999993
2021-05-02,بــاجة,5.0,6.6,29.260416657353446,462.0,527.1098231312765,0.0,470.1
2021-05-02,مجاز الباب,8.0,8.0,22.445652123216703,334.5,362.8153884889944,0.0,269.0
2021-05-02,نفزة ,8.0,11.0,37.071428611874566,734.5,877.125824997437,0.0,687.5
2021-05-02,سد سيدي سالم,10.5,10.5,24.217021261916518,226.5,372.5386966587049,0.0,270.9
2021-05-02,تبرسق ,8.0,8.0,35.00612256554316,554.0,497.91617218670615,0.0,382.0
2021-05-02,تيبار ,11.0,11.0,36.84285726565489,473.0,484.16543509122704,0.0,383.0
2021-05-02,الكاف ,12.5,15.8,42.02999999314548,461.09999999999997,366.8285640519027,0.0,374.6
2021-05-02,سد ملاق,10.5,11.7,28.187999961674215,361.9,248.945955562576,0.0,343.8
2021-05-02,ساقية سيدي يوسف,7.5,8.3,45.53333340353436,424.79999999999995,424.6610102633335,0.0,489.09999999999997
2021-05-02,قلعة سنان,10.0,10.0,38.56646468202875,195.5,294.7004040121577,0.0,235.5
2021-05-02,القصور,14.0,16.0,35.68400001481175,299.3,319.62600006014117,0.0,346.5
2021-05-02,السرس,15.0,16.5,35.74090911854397,299.70000000000005,339.13350959196214,0.0,303.5
2021-05-02,تاجروين,11.0,11.0,35.020930256954465,249.0,318.29032846291057,0.0,332.0
2021-05-02,سليانة,10.0,10.0,34.52400005668402,309.5,340.00042857270176,0.0,345.8
2021-05-02,بوعرادة,2.0,2.0,31.86382982705502,314.0,368.09983977109465,0.0,299.0
2021-05-02,الكريب,12.0,12.0,32.26530614464866,363.0,449.47453228085254,0.0,393.0
2021-05-02,الروحية ,10.0,10.0,33.12619050911494,177.5,217.79903729807495,0.0,248.0
2021-05-02,سعدية برقو,10.0,10.0,36.309999910146,384.0,525.8151522265672,0.0,403.0
2021-05-02,سد الأخماس,13.0,13.0,34.35319144183651,237.3,367.2701669809316,0.0,158.0
2021-05-02,مكثر,10.0,10.0,40.78799996837974,306.0,417.2050768221458,0.0,357.0
2021-05-02,تونس قرطاج,4.0,5.0,23.2759999383986,436.09999999999997,425.6898923921586,0.0,476.69999999999993
2021-05-02,تونس المنوبية,7.0,7.6,24.215999966114758,486.5,419.8954159886282,0.0,415.5
2021-05-02,أريانة,4.0,5.0,22.860000008493664,505.0,430.37969236142357,0.0,616.0
2021-05-02,سيدي ثابت,0.0,0.0,21.389999984055756,460.0,430.8712802897774,0.0,463.5
2021-05-02,قلعة الأندلس,2.0,2.0,21.46122444801184,467.0,449.0931584906537,0.0,364.0
2021-05-02,منوبة,7.0,7.5,18.714893627198453,430.0,383.7698835591381,0.0,447.5
2021-05-02,برج العامري,3.0,3.0,23.311999930888412,348.0,374.57725875325053,0.0,314.5
2021-05-02,البطان,2.0,2.0,17.78096428477035,369.0,350.3164738775784,0.0,358.5
2021-05-02,بن عروس ,7.5,7.5,23.31399996414781,468.3,413.2109473019448,0.0,376.59999999999997
2021-05-02,برج السدرية,4.0,4.0,20.816754683489908,439.5,444.39173871760823,0.0,330.0
2021-05-02,الخليدية,6.0,6.0,20.733668089054728,453.0,403.9155390420929,0.0,478.0
2021-05-02,نابل,3.5,3.5,20.200000002828176,311.2,365.78390500503724,0.0,388.8
2021-05-02,قليبية ,0.5,0.5,19.02800009429454,444.5,494.8590423751499,0.0,586.1
2021-05-02,قربة ,1.0,1.0,19.134000065624708,301.5,390.17675982313074,0.0,412.0
2021-05-02,منزل بوزلفة,0.0,0.0,21.28599997580051,406.5,467.71127565233087,0.0,566.5
2021-05-02,قرمبالية,4.0,4.0,21.548979611269058,377.5,447.24432664680825,0.0,446.5
2021-05-02,الهوارية ,0.5,0.5,23.81162779293088,436.5,526.4184385322505,0.0,726.6
2021-05-02,الحمامات ,3.5,3.5,22.256000030189746,256.5,404.18523073609094,0.0,388.0
2021-05-02,زغوان,6.0,7.0,27.143999948352576,441.0,421.35600644610383,0.0,316.5
2021-05-02,الفحص ,3.0,3.0,27.028571423219173,406.0,351.84967985657465,0.0,416.5
2021-05-02,سد بئر مشارقة ,2.0,3.5,28.175509988805477,370.3,365.5877138202105,0.0,379.6
2021-05-02,صواف,2.0,2.0,20.352891190522374,269.5,339.7352640579553,0.0,251.5
2021-05-02,الجبيبنة 3 النظور,8.0,8.0,23.33061234561765,269.0,321.5354912678649,0.0,347.0
2021-05-02,بنزرت سيدي أحمد ,1.2,3.2,26.988000065982348,453.8,593.5202005413862,0.0,443.9
2021-05-02,تينجة,1.2,1.2,24.207999985963102,453.90999999999997,549.1055315422268,0.0,484.1
2021-05-02,راس الجبل,0.0,0.0,22.80000001755026,431.5,546.5739541185981,0.0,494.0
2021-05-02,العالية,0.0,1.0,20.95446434675329,536.5,448.54505485883914,0.0,420.8
2021-05-02,ماطر,0.0,1.0,21.6836734409539,683.5,494.8284931759363,0.0,538.0
2021-05-02, جومين,8.0,8.0,27.61632653979623,626.5,675.4808677169334,0.0,626.0
2021-05-02,سجنان,5.0,7.0,29.563999965190884,646.0,772.2023233249464,0.0,689.0
2021-05-02,القيروان ,4.0,4.0,21.27400006517768,324.5,258.8786670071385,0.0,210.8
2021-05-02,حفوز,15.0,15.0,28.490243919375466,292.0,259.0808538576453,0.0,254.5
2021-05-02,سد نبهانة,9.4,9.4,21.49756097103037,197.50000000000003,248.60243900919832,0.0,271.9
2021-05-02,الوسلاتية,12.0,12.0,32.37291678056742,252.5,326.73122050889805,0.0,302.0
2021-05-02,السبيخة,10.0,10.0,19.724000024199484,276.0,281.79400000080454,0.0,312.0
2021-05-02,سيدي عمر بوحجلة,0.0,0.0,19.52599995732307,222.0,235.4439217248391,0.0,154.5
2021-05-02,سد سيدي سعد,2.8,2.8,18.228000040650368,173.00000000000003,204.3939999610187,0.0,161.8
2021-05-02,القصرين,17.2,17.2,28.77000010102988,155.99999999999997,212.7255384681545,0.0,201.20000000000002
2021-05-02,فريانة ,10.0,10.0,28.774999910034243,54.0,213.63749990457035,0.0,138.7
2021-05-02,فوسانة,13.5,13.5,25.03579711938898,120.3,178.47893235710998,0.0,169.0
2021-05-02,خنقة الزازية,0.0,0.0,24.335999885499472,27.200000000000003,189.13599989183805,0.0,61.099999999999994
2021-05-02,سبيبة ,8.0,8.0,29.134782581225686,142.0,236.13101450365374,0.0,211.5
2021-05-02,سبيطلة,5.0,5.0,24.8839999872446,111.2,198.2267694595914,0.0,155.5
2021-05-02,تالة ,10.0,10.0,40.62040808690446,207.5,338.18535624726536,0.0,286.5
2021-05-02,سيدي بوزيد,0.0,0.0,25.602083386232458,217.3,240.78502419104345,0.0,198.4
2021-05-02,سيدي علي بن عون,0.0,0.0,21.310638273650024,129.0,196.42585189930114,0.0,208.0
2021-05-02,بير الحفي,0.0,0.0,21.741999962925917,102.0,203.90105605251296,0.0,194.0
2021-05-02,المكناسي ,0.0,0.0,12.966000034958125,103.0,184.1028132477267,0.0,90.5
2021-05-02,الرقاب ,0.0,0.0,12.904355397078012,171.0,177.15343289490693,0.0,189.0
2021-05-02,جلمة ,0.0,0.0,19.18409090285951,159.0,183.58905330104335,0.0,204.0
2021-05-02,المزونة,0.0,0.0,11.360416661327084,84.5,173.15833340062755,0.0,110.2
2021-05-02,سوسة,0.0,0.0,17.493877558683867,321.5,320.18422297832785,0.0,344.3
2021-05-02,النفيضة,0.0,0.0,20.32272717627612,348.0,327.9788546762617,0.0,295.5
2021-05-02,مساكن ,0.0,0.0,15.98999998182058,355.0,304.27093398039517,0.0,475.5
2021-05-02,سيدي بوعلي ,0.0,0.0,20.03606064838894,245.0,299.5588955765294,0.0,277.5
2021-05-02,الكندار,0.0,0.0,15.746808473100055,231.0,265.5524854254638,0.0,213.0
2021-05-02,المنستير,0.0,0.0,13.771690847195575,407.0,310.43649920183003,0.0,388.0
2021-05-02,المكنين ,0.0,0.0,13.852000041007996,729.0,341.89189670760044,0.0,388.0
2021-05-02,طبلبة,0.0,0.0,14.337999964952472,605.0,346.9438908543028,0.0,392.0
2021-05-02,جــمال,0.0,0.0,15.483673467015736,669.0,334.4772750620565,0.0,446.0
2021-05-02,المهدية,0.0,0.0,11.41666668963929,403.00000000000006,320.20088050493126,0.0,306.5
2021-05-02,الشابة,0.0,0.0,9.628260859328767,516.5,287.3774881122337,0.0,301.0
2021-05-02,السواسي,0.0,0.0,12.52448981863504,380.0,222.34501887300206,0.0,246.6
2021-05-02,الـــجم ,0.0,0.0,14.002083330415193,373.5,263.9421368729852,0.0,292.0
2021-05-02,صفاقس,0.0,0.0,11.46599997341633,188.6,211.1427690776267,0.0,314.5
2021-05-02,عقارب,0.0,0.0,9.346000065803524,233.0,184.6877756401188,0.0,218.0
2021-05-02,بير علي بن خليفة,0.0,0.0,10.618367353264167,161.0,179.17572073346398,0.0,168.0
2021-05-02,الغريبة,0.0,0.0,8.200000015510756,73.0,164.17658487078165,0.0,164.5
2021-05-02,قرقنة,0.0,0.0,11.543478260869563,51.0,216.722832170932,0.0,284.5
2021-05-02,منزل شاكر,0.0,0.0,8.617021276595743,213.0,195.5911414280492,0.0,268.5
2021-05-02,الحنشة,0.0,0.0,11.552000014781953,284.0,196.3400502363086,0.0,276.0
2021-05-02,قفصة ,0.0,0.0,13.69400008380413,56.5,146.30630766721876,0.0,84.3
2021-05-02,القطار,0.0,0.0,8.386391833873716,0.0,125.17279859400834,0.0,54.0
2021-05-02,السند,0.0,0.0,12.03061220597248,94.5,179.5592587867858,0.0,98.0
2021-05-02,المنلوي,0.0,0.0,8.752173908378767,8.0,101.0531750662517,0.0,98.0
2021-05-02,الرديف ,0.0,0.0,11.120408189083848,33.0,115.2174105276794,0.0,158.5
2021-05-02,سيدي يعيش,0.0,0.0,12.512364305083485,133.5,135.29676945984994,0.0,104.0
2021-05-02,أم العرائس,0.0,0.0,18.378723397533946,37.0,183.0867724750027,0.0,121.5
2021-05-02,توزر ,0.0,0.0,7.067346970189591,25.0,83.83421967300177,0.0,79.5
2021-05-02,تمغزة,5.0,5.0,11.496774187011102,47.5,100.48597886366304,0.0,114.0
2021-05-02,دقاش,0.0,0.0,6.702325579731964,31.0,87.32903489431722,0.0,86.5
2021-05-02,نفطة ,1.0,1.0,6.571739133933315,18.0,85.69116559066397,0.0,60.5
2021-05-02,قبلي ,0.0,0.0,5.991304357900567,46.9,92.47278403853804,0.0,59.00000000000001
2021-05-02,الفوار,0.0,0.0,4.141666647460725,19.1,69.10619106479827,0.0,52.7
2021-05-02,دوز ,0.0,0.0,5.197500024735928,10.899999999999999,82.27801654755594,0.0,59.5
2021-05-02,قابس ,0.0,0.0,8.81400001823902,122.0,202.40317071578838,0.0,154.0
2021-05-02,الحامة,0.0,0.0,7.824999986961485,53.5,137.47743585589703,0.0,116.0
2021-05-02,المطوية ,0.0,0.0,9.61282050800629,94.0,171.75774605009752,0.0,170.0
2021-05-02,مطماطة,0.0,0.0,8.122448982024679,110.0,188.8654066651049,0.0,161.5
2021-05-02,مدنين ,0.0,0.0,6.204081640407746,130.7,156.82477579706176,0.0,263.6
2021-05-02,بني خداش,0.0,0.0,10.6512195358916,123.9,214.0146340288039,0.0,245.7
